Año;Mes.de.choque;Rango.horario;Cantidad.de.lesionados;addresses;Coordenada.X;Coordenada.Y;lon;lat;direccion
2016;Julio;18:00 a 23:59;2;GABOTO Y OROÑO,Rosario,Santa Fe,Argentina;5438292,15;6352280,8;-60,6601734;-32,9706244;Gaboto & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BATTLE ORDOÑEZ Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439200,95;6348040,37;-60,6837589;-33,0099166;Av. Battle Y Ordóñez, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BOLIVIA Y CERRITO,Rosario,Santa Fe,Argentina;5433305,05;6354165,09;-60,7132611;-32,9534219;Bolivia & Cerrito, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;OROÑO Y TUCUMAN,Rosario,Santa Fe,Argentina;5439013,65;6355785,29;-60,6522292;-32,939056;Tucumán & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5432314,79;6357797,78;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ALBERT SABIN Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5435560,62;6357933,73;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;FRAGA Y JOSE INGENIEROS,Rosario,Santa Fe,Argentina;5433440,14;6358194,62;-60,71157;-32,9170753;Fraga Bis & José Ingenieros, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA 4351,Rosario,Santa Fe,Argentina;5.435.638.422.942.100;6.351.154.721.870.390;-60,6892046;-32,983511;Bv. Avellaneda 4351, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GENOVA Y CABAL,Rosario,Santa Fe,Argentina;5434260,47;6358347,07;-60,702807;-32,9157389;Cabal & Av. Genova, S2006 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CENTENO Y NECOCHEA,Rosario,Santa Fe,Argentina;5440757,46;6350447,9;-60,6338355;-32,9873245;Necochea & Centeno, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SORRENTO 900,Rosario,Santa Fe,Argentina;5435313,87;6359313,33;-60,6912776;-32,9071968;Av. Sorrento 900, S2013SOU Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ESPAÑA 6400,Rosario,Santa Fe,Argentina;5438595,6;6347669,84;-60,6570004;-33,012162;España 6400, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;IRIONDO Y PASCO,Rosario,Santa Fe,Argentina;5437080,89;6354124,09;-60,6729421;-32,9539479;Pasco & Iriondo, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MARIANO MORENO Y RIOJA,Rosario,Santa Fe,Argentina;5439135,97;6355091,62;-60,6508514;-32,9453821;Rioja & Mariano Moreno, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;BATTLE ORDOÑEZ Y LEIVA,Rosario,Santa Fe,Argentina;5440411,83;6348082,81;-60,6376534;-33,0086004;Leiva & Av. Battle Y Ordóñez, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y SOLIS,Rosario,Santa Fe,Argentina;5434307,08;6353533,48;-60,702636;-32,9590712;Solís & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;JORGE NEWBERY,Rosario,Santa Fe,Argentina;;;-60,7493701;-32,9088824;Av. Jorge Newbery, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BOLIVIA Y JUAN B JUSTO,Rosario,Santa Fe,Argentina;5433047,86;6358420,4;-60,7157654;-32,9150099;Bolivia Bis & Juan B. Justo, S2006 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;BUENOS AIRES Y SEGUI,Rosario,Santa Fe,Argentina;5440091,35;6351248,73;-60,6409172;-32,9801469;Buenos Aires & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;OROÑO 4300,Rosario,Santa Fe,Argentina;5437999,55;6350735,12;-60,6636324;-32,9845346;Bv. Oroño 4300, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AYOLAS Y GRANDOLI,Rosario,Santa Fe,Argentina;5441321,11;6351260,28;-60,6324347;-32,9791907;Ayolas 141, S2001PMC Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;EUDORO CARRASCO Y PUCCIO,Rosario,Santa Fe,Argentina;5435823,48;6360834,85;-60,68822;-32,877448;Av. Eudoro Carrasco 3875, 2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GRAL SAVIO Y SARMIENTO,Rosario,Santa Fe,Argentina;5439329,86;6349422,16;-60,6491644;-32,9964949;Savio & Sarmiento, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y NUESTRA SRA DEL ROSARIO,Rosario,Santa Fe,Argentina;5435737.29;6348870.85;-60,632557;-32,94742;Buenos Aires 789, S2000CEB Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;RIVAROLA 7700,Rosario,Santa Fe,Argentina;5432346,2;6352756,35;-60,7235651;-32,9661669;Av. Rivarola 7700, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;FRENCH Y RUIZ,Rosario,Santa Fe,Argentina;5431823,48;6357649,72;-60,7288681;-32,9218893;Ruiz & French, S2007 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PELLEGRINI Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433399,41;6354695,72;-60,7123158;-32,9486565;Av. Provincias Unidas & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BALCARCE Y TUCUMAN,Rosario,Santa Fe,Argentina;5439140,8;6355759,53;-60,6507543;-32,9393235;Balcarce & Tucumán, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO,Rosario,Santa Fe,Argentina;;;-60,6949036;-32,8715034;25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;9 DE JULIO Y SAN NICOLAS,Rosario,Santa Fe,Argentina;5436957,71;6354814,26;-60,6742618;-32,9477385;9 de Julio & San Nicolás, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MENDEZ Y RIVAROLA,Rosario,Santa Fe,Argentina;5433009,92;6352769,59;-60,7165156;-32,965898;Méndez & Av. Rivarola, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MAZZAGLIA Y SAAVEDRA,Rosario,Santa Fe,Argentina;5440183,69;6351361,84;-60,6400136;-32,9790236;Mazzaglia & Saavedra, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y GARZON,Rosario,Santa Fe,Argentina;5434092,48;6353525,48;-60,7049027;-32,9592568;Garzón & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;EVA PERON 6100,Rosario,Santa Fe,Argentina;5433962,27;6356269,83;-60,7059655;-32,9342202;Av. Eva Perón 6100, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BELGRANO Y PELLEGRINI,Rosario,Santa Fe,Argentina;5441934,86;6353392,62;-60,7126263;-32,9485364;Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;JUAN B JUSTO Y MUÑIZ,Rosario,Santa Fe,Argentina;5435639.16;6358526.92;-60,6880505;-32,9142224;Muñiz & Juan B. Justo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SUPERI 2100,Rosario,Santa Fe,Argentina;5433514,31;6360451,9;-60,7105128;-32,8968112;Superí 2100, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GARIBALDI Y VERA MUJICA,Rosario,Santa Fe,Argentina;5436731,82;6351142,93;-60,676855;-32,9808038;Garibaldi & Vera Mujica, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CAFFERATA Y PTE PERON,Rosario,Santa Fe,Argentina;5436887,83;6353830,52;-60,6749923;-32,9565298;Cafferata & Av. Pres. Perón, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BATTLE ORDOÑEZ Y OVIDIO LAGOS,Rosario,Santa Fe,Argentina;5436705,7;6347934,02;-60,6774123;-33,0097345;Av. Battle Y Ordóñez & Av. Ovidio Lagos, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;FOREST Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433374,695;6355257,72;-60,7124211;-32,943527;Forest & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PEREZ BULNES 5900,Rosario,Santa Fe,Argentina;5434222,55;6355426,15;-60,7033043;-32,942225;Pérez Bulnes 5900, S2008CMH Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;J M DE ROSAS Y URIBURU,Rosario,Santa Fe,Argentina;5439993,18;6350086,18;-60,6420129;-32,9904629;Juan Manuel de Rosas & Av. Uriburu, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GALVEZ Y NECOCHEA,Rosario,Santa Fe,Argentina;5441124,61;6352230,86;-60,6297545;-32,9712853;Galvez & Necochea, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y SORRENTO,Rosario,Santa Fe,Argentina;5432252,79;6359162,11;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CASILDA 5420,Rosario,Santa Fe,Argentina;5.434.738.535.497.280;6.356.922.801.582.740;-60,6979895;-32,9286329;Casilda 5420, S2007 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ECUADOR Y VOLTA,Rosario,Santa Fe,Argentina;5433222,47;6353572,38;-60,7142135;-32,9587557;Volta & Ecuador, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AMENABAR Y AVELLANEDA,Rosario,Santa Fe,Argentina;5435900,24;6352907,82;-60,6857041;-32,9648313;Amenabar & Bv. Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BUENOS AIRES Y HILARION DE LA QUINTANA,Rosario,Santa Fe,Argentina;5439721,38;6348944,07;-60,6450116;-33,0008131;Hilarión de la Quintana & Buenos Aires, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;COCHABAMBA Y MARIANO MORENO,Rosario,Santa Fe,Argentina;5438888,8;6353884,56;-60,653595;-32,9562226;Cochabamba & Mariano Moreno, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CAFFERATA Y SEGUI,Rosario,Santa Fe,Argentina;5436506,48;6351986,33;-60,6791884;-32,9731547;Cafferata & Bv. Seguí, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;JUNIN Y MONTEAGUDO,Rosario,Santa Fe,Argentina;5437571,52;6357175,04;-60,6674456;-32,9263885;Monteagudo & Junín, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;1 DE MAYO Y MENDOZA,Rosario,Santa Fe,Argentina;5441000,4;6354255,05;-60,63099;-32,9529946;1 de Mayo & Mendoza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ITALIA Y SAAVEDRA,Rosario,Santa Fe,Argentina;5438695,71;6351668,11;-60,6558081;-32,9762111;Saavedra & Italia, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;JUAN PABLO II Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439070,1;6347284,46;-60,6513323;-33,0158286;A San Martín & Juan Pablo II, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ALBERT SABIN Y GORRITI,Rosario,Santa Fe,Argentina;5436005,9;6357487,31;-60,6843118;-32,9235451;Gorriti & Av. Sabin, S2013 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA Y OCAMPO,Rosario,Santa Fe,Argentina;5436031,29;6353544,39;-60,6842412;-32,9591253;Ocampo & Bv. Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;JUAN XXIII Y ROUILLON,Rosario,Santa Fe,Argentina;5434470495;6.351.981.225.000.000;-60,7010397;-32,9731068;Juan XXIII & Rouillon, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;3 DE FEBRERO Y ANDREU,Rosario,Santa Fe,Argentina;5441610,04;6354012,51;-60,6136932;-33,0126877;3 de Febrero & Int. Andreu, Villa Gdor. Galvez, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BELGRANO Y TUCUMAN,Rosario,Santa Fe,Argentina;5440677,57;6355443,1;-60,6343578;-32,9423696;Tucumán & Av. Belgrano, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PTE PERON 4295,Rosario,Santa Fe,Argentina;5435806,72;6353653,08;-60,6865754;-32,9579884;Av. Pres. Perón 4295, S2003FYK Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y OROÑO,Rosario,Santa Fe,Argentina;5438422,74;6352919,97;-60,6585086;-32,9648633;Bv. 27 de Febrero & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA 3300,Rosario,Santa Fe,Argentina;5435844,13;6352514,81;-60,6865852;-32,9682724;Bv. Avellaneda 3300, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CULLEN Y PELLEGRINI,Rosario,Santa Fe,Argentina;5433721,88;6354707,67;-60,7087368;-32,9484591;Cullen & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SAN MARTIN 3100,Rosario,Santa Fe,Argentina;5439867,47;6351944,68;-60,6434328;-32,9736204;Av. San Martín 3100, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA 2750,Rosario,Santa Fe,Argentina;5435939,57;6353222,41;-60,6848247;-32,9620024;Bv. Avellaneda 2750, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CARLOS COLOMBRES Y NANSEN,Rosario,Santa Fe,Argentina;;;-60,6783977;-32,9089431;Nansen & Av. Carlos Colombres, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BAIGORRIA Y CASIANO CASAS,Rosario,Santa Fe,Argentina;5432977,9;6360756,43;-60,7163514;-32,8939135;Av. Casiano Casas & Baigorria, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;ABANDERADO GRANDOLI Y PTE QUINTANA,Rosario,Santa Fe,Argentina;5441279,79;6350607,17;-60,6281741;-32,9858986;Av. Abanderado Grandoli & Pres. Quintana, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ESTANISLAO LOPEZ Y FRANCIA,Rosario,Santa Fe,Argentina;5438139,33;6357311,57;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MONTEVIDEO Y PEDRO LINO FUNES,Rosario,Santa Fe,Argentina;5434457,5;6354862,5;-60,7009387;-32,9471627;Pedro Lino Funes & Montevideo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;HILARION DE LA QUINTANA Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439357,6;6348928,95;-60,6489366;-33,0009319;Hilarión de la Quintana & Av. San Martín, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;HUMBERTO PRIMERO Y REPUBLICA DOMINICANA,Rosario,Santa Fe,Argentina;5435483,01;6356784,12;-60,6898343;-32,9298858;Republic Dominicana & Humberto Primo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CAMILO ALDAO Y LEJARZA,Rosario,Santa Fe,Argentina;5435028,15;6352718,82;-60,6949643;-32,9664969;Lejarza & Camilo Aldao, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SEGUI Y ITALIA,Rosario,Santa Fe,Argentina;5438670,02;6351540,86;-60,6561095;-32,9774233;Italia & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SAN JUAN Y VERA MUJICA,Rosario,Santa Fe,Argentina;5437551,1;6355118,11;-60,6678732;-32,9449723;San Juan & Vera Mujica, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GORRITI 5570,Rosario,Santa Fe,Argentina;5434518,67;6357445,97;-60,7001449;-32,9239373;Gorriti 5570, S2007BQJ Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PROVINCIAS UNIDAS Y ZUVIRIA,Rosario,Santa Fe,Argentina;5433338,88;6355987,55;-60,7128337;-32,9369512;Zuviría & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ARGENTINO Y SARRATEA,Rosario,Santa Fe,Argentina;5430676,76;6357343,22;-60,7411644;-32,924563;Sarratea & Bv. Argentino, S2007 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y CAMPBELL,Rosario,Santa Fe,Argentina;5433878,8;6353517,51;-60,7071969;-32,9593126;Campbell & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BELGRANO Y RIOJA,Rosario,Santa Fe,Argentina;5441211,99;6354631,68;-60,6889419;-32,9385134;Rioja, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;NUESTRA SRA DEL ROSARIO Y TEMPORELI,Rosario,Santa Fe,Argentina;5441152,23;6349137,41;-60,632557;-32,94742;Buenos Aires 789, S2000CEB Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y MENDOZA,Rosario,Santa Fe,Argentina;5432430,88;6355584,28;-60,63099;-32,9529946;1 de Mayo & Mendoza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CAMINO DE LOS GRANADEROS Y PALESTINA,Rosario,Santa Fe,Argentina;5433548,65;6361639,07;-60,710036;-32,8859664;Palestina & Camino de los Granaderos, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;OROÑO Y SEGUI,Rosario,Santa Fe,Argentina;5438161,8;6351644,86;-60,6614377;-32,9762975;Bv. Seguí & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AYACUCHO Y MARCO POLO,Rosario,Santa Fe,Argentina;5440596,74;6347868,61;-60,635722;-33,0105421;Marco Polo & Ayacucho, S2011 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PELLEGRINI 1300,Rosario,Santa Fe,Argentina;5439797,85;6353807,14;-60,6437511;-32,9565603;Av. Pellegrini 1300, S2000BUN Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;HOLLYWOOD Y PIRIAPOLIS,Rosario,Santa Fe,Argentina;5435916,12;6345611,04;-60,6858693;-33,0302922;Piriapolis & Hollywood, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;CAMILO ALDAO Y DEAN FUNES,Rosario,Santa Fe,Argentina;5435030,12;6352662,96;-60,6949452;-32,967008;Deán Funes & Camilo Aldao, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ARIJON Y SERRANO,Rosario,Santa Fe,Argentina;5440959,82;6348764,06;-60,6317804;-33,0025201;Serrano & Av. Arijon, S2011 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ENTRE RIOS Y GALVEZ,Rosario,Santa Fe,Argentina;5439553,61;6352553,58;-60,6465732;-32,9682634;Gálvez & Entre Ríos, S2001 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439056,55;6347208,15;-60,6520208;-33,0157223;Av. San Martín & 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y ORONO,Rosario,Santa Fe,Argentina;5438422,74;6352919,97;-60,6585086;-32,9648633;Bv. 27 de Febrero & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ITALIA Y URUGUAY,Rosario,Santa Fe,Argentina;5438721,98;6351795,24;-60,6554821;-32,9750468;Uruguay & Italia, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;EVA PERON Y WILDE,Rosario,Santa Fe,Argentina;543.087.466.375;6356926305;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GARIBALDI Y NECOCHEA,Rosario,Santa Fe,Argentina;5440731,18;6350319,76;-60,6341211;-32,9884705;Necochea & Garibaldi, S2001 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y MENDOZA,Rosario,Santa Fe,Argentina;5432430,88;6355584,28;-60,63099;-32,9529946;1 de Mayo & Mendoza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5432314,79;6357797,78;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;3;JORGE CURA Y PUEYRREDON,Rosario,Santa Fe,Argentina;5437898,05;6352296,69;-60,6642949;-32,9704941;Av. Jorge Cura & Pueyrredón, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CALLAO Y URIBURU,Rosario,Santa Fe,Argentina;5437151,35;6349961,86;-60,6724503;-32,9915382;Callao & Av. Uriburu, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SAN MARTIN 2600,Rosario,Santa Fe,Argentina;5439995,72;6352571,47;-60,6420162;-32,9679349;Av. San Martín 2600, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BOEDO Y SUPERI,Rosario,Santa Fe,Argentina;5433921,67;6360459,98;-60,7062458;-32,8966464;Boedo & Superí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GALVEZ Y LINIERS,Rosario,Santa Fe,Argentina;5434759,31;6353431,72;-60,6977663;-32,9600977;Liniers & Gálvez, S2010 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;PROVINCIAS UNIDAS Y SEGUI,Rosario,Santa Fe,Argentina;5433497,26;6352210,62;-60,7114123;-32,970998;Av. Provincias Unidas & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;NUESTRA SRA DEL ROSARIO Y PTE ROCA,Rosario,Santa Fe,Argentina;5438652,09;6348992,39;-60,6564782;-33,0002849;Pte Roca & Av. Ntra Sra del Rosario, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GENOVA Y GARCIA DEL COSSIO,Rosario,Santa Fe,Argentina;5430152,89;6358187,58;-60,7467405;-32,9169236;García del Cossio & Av. Genova, S2006 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;EVA PERON 6600,Rosario,Santa Fe,Argentina;5433419,57;6356382,09;-60,7117472;-32,9331783;Av. Eva Perón 6600, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;LA PAZ Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433430,59;6353904,23;-60,7119103;-32,9557478;La Paz & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;LA SALLE Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433273,96;6357588,17;-60,7134227;-32,9225328;De la Salle & Av. Provincias Unidas Bis, S2007 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;LARRECHEA Y MOLINA,Rosario,Santa Fe,Argentina;5434088,6;6360271,06;-60,7044887;-32,898323;Molina & Larrechea, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y SORRENTO,Rosario,Santa Fe,Argentina;5432252,79;6359162,11;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;RIOBAMBA 5900,Rosario,Santa Fe,Argentina;5434275,02;6354085,11;-60,7028221;-32,954304;Riobamba 5900, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;CRESPO Y MONTEVIDEO,Rosario,Santa Fe,Argentina;5437287,17;6354479,32;-60,6707459;-32,9507338;Crespo & Montevideo, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CORDOBA Y ITALIA,Rosario,Santa Fe,Argentina;5439416,1;6355166,88;-60,6478583;-32,9447168;Italia & Córdoba, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AMENABAR Y CALLAO,Rosario,Santa Fe,Argentina;5437682,63;6352540,33;-60,6666136;-32,968246;Callao & Amenabar, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;3;PROVINCIAS UNIDAS Y WHITE,Rosario,Santa Fe,Argentina;5433363,505;6355495,87;-60,7124843;-32,941362;White & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;HILARION DE LA QUINTANA Y OROÑO,Rosario,Santa Fe,Argentina;5437848,49;6348852,66;-60,6652591;-33,0015414;Hilarión de la Quintana & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;LAS PALMERAS Y URUGUAY,Rosario,Santa Fe,Argentina;5431422,17;6352400,21;-60,7335658;-32,9691352;Uruguay & Av. de Las Palmeras, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SAN MARTIN Y URIBURU,Rosario,Santa Fe,Argentina;5439557,84;6350066,98;-60,6467357;-32,9907385;Av. San Martín & Av. Uriburu, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MOLINA Y SUPERI,Rosario,Santa Fe,Argentina;5434077,66;6360468,44;-60,704594;-32,8965748;Molina & Superí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA Y JUNIN,Rosario,Santa Fe,Argentina;5436775,37;6357156,72;-60,6760518;-32,9265929;Junín & Bv. Avellaneda Bis, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ALEM Y SEGUI,Rosario,Santa Fe,Argentina;5440502,7;6351164,26;-60,6365565;-32,9809293;Leandro N. Alem & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;GENOVA 2300,Rosario,Santa Fe,Argentina;5.434.908.376.062.830;6.358.361.735.181.290;-60,697202;-32,9155475;Av. Genova 2300, S2006 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;SAN MARTIN 1134,Rosario,Santa Fe,Argentina;5440357;6354489,75;-60,6378207;-32,9508359;Av. San Martín 1134, Rosario, Santa Fe, Argentina
